Sample	Chr	Start	End	Gene_name	Tumor.LogR	Tumor.Copy_Number	Tumor.Call	Tumor.LogR_Copy_Number	Plasma.LogR	Plasma.Copy_Number	Plasma.Call	Plasma.LogR_Copy_Number	Tumor_Plamsa_match
./derived_data/cna/seg/H8	chr20	46000001	47000000	MMP9|SLC12A5|NCOA5|CD40|CDH22|SLC35C2|ELMO2|DKFZp547G0215|LOC100240726|ZNF334|C20orf123|SLC13A3|TP53RK|SLC2A10|EYA2	0.3871	3	Copy Gain	3.20396669282605	0.0454	3	Copy Gain	8.8961629956517	TRUE
./derived_data/cna/seg/H8	chr7	130000001	131000000	ZC3HC1|KLHDC10|AF277175|TMEM209|C7orf45|CPA2|CPA4|CPA5|AK097910|CPA1|TSGA14|MESTIT1|MEST|DM004306|COPG2|TSGA13|KLF14|CR618431|DM119447|DM004357|AK095549|FLJ43663	0.3864	3	Copy Gain	2.9457058546134	-0.0296	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	15000001	16000000	TMEM195|MEOX2|BX538274	0.3864	3	Copy Gain	2.9457058546134	-0.0432	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	6000001	7000000	CRLS1|LRRN4|FERMT1|BMP2	0.3853	3	Copy Gain	3.19670544009073	0.0895	3	Copy Gain	15.7626427463277	TRUE
./derived_data/cna/seg/H8	chr7	133000001	134000000	CHCHD3|EEF1G|EXOC4	0.3835	3	Copy Gain	2.93650299913881	-0.0273	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	45000001	46000000	STK4|KCNS1|WFDC5|WFDC12|PI3|SEMG2|SLPI|MATN4|RBPJL|SDC4|SYS1|TP53TG5|DBNDD2|PIGT|WFDC2|SPINT3|SPINLW1|WFDC8|WFDC9|WFDC10A|WFDC11|WFDC10B|WFDC13|SPINT4|WFDC3|DNTTIP1|UBE2C|TNNC2|SNX21|ACOT8|ZSWIM3|ZSWIM1|C20orf165|NEURL2|CTSA|PLTP|PCIF1|ZNF335	0.3831	3	Copy Gain	3.18784287000316	0.0081	3	Copy Gain	3.2500748643001	TRUE
./derived_data/cna/seg/H8	chr20	50000001	51000000	TMEM189-UBE2V1|CEBPB|AK307192|LOC284751|PTPN1|FAM65C|PARD6B|BCAS4|ADNP|DPM1|MOCS3	0.3829	3	Copy Gain	3.1870378517647	-0.0121	3	Copy Gain	0.252796838314536	TRUE
./derived_data/cna/seg/H8	chr7	23000001	24000000	FAM126A|AK054880|KLHL7|NUPL2|AK057873|GPNMB|C7orf30|IGF2BP3|RPS2P32|TRA2A|CLK2|CCDC126|C7orf46|STK31	0.3803	3	Copy Gain	2.92636956949402	-0.0228	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	4000001	5000000	SDK1|FOXK1|KIAA0415|RADIL|PAPOLB|BC045805|MMD2	0.3797	3	Copy Gain	2.92447205244902	-0.0014	1	Hemizygous Deletions	1.83523589506569	FALSE
./derived_data/cna/seg/H8	chr20	24000001	25000000	AK090900|TMEM90B|CST7|C20orf3	0.3787	3	Copy Gain	3.17015822258484	0.11	3	Copy Gain	19.0267124883583	TRUE
./derived_data/cna/seg/H8	chr7	99000001	100000000	TRRAP|SMURF1|KPNA7|MYH16|ARPC1A|ARPC1B|PDAP1|BUD31|PTCD1|CPSF4|ZNF789|ZNF394|ZKSCAN5|C7orf38|ZNF655|ZNF498|CYP3A7|CYP3A4|CYP3A43|OR2AE1|TRIM4|GJC3|AZGP1|BC022382	0.3773	3	Copy Gain	2.91688987089985	-0.0397	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	88000001	89000000	ADAM22|SRI|STEAP4|ZNF804B|MGC26647	0.3754	3	Copy Gain	2.9108962495168	-0.0536	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	82000001	83000000	CACNA2D1|AK055932|PCLO	0.3749	3	Copy Gain	2.90932029222762	0.0054	1	Hemizygous Deletions	2.84701463022161	FALSE
./derived_data/cna/seg/H8	chr7	40000001	41000000	CDC2L5|C7orf11|C7orf10	0.3744	3	Copy Gain	2.90774488102898	-0.0258	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	21000001	22000000	PLK1S1|BC042893|BC034426|XRN2|NKX2-4|NKX2-2|PAX1	0.3733	3	Copy Gain	3.14852792336685	0.0265	3	Copy Gain	6.01703408236575	TRUE
./derived_data/cna/seg/H8	chr7	110000001	111000000	IMMP2L	0.3731	3	Copy Gain	2.90365136625853	0.0256	1	Hemizygous Deletions	5.88087126758784	FALSE
./derived_data/cna/seg/H8	chr7	3000001	4000000	CARD11|BC038729|SDK1	0.3727	3	Copy Gain	2.9023925651636	0.0071	1	Hemizygous Deletions	3.10070533603298	FALSE
./derived_data/cna/seg/H8	chr20	41000001	42000000	CR593014|TOP1|PRO0628|BC035080|PLCG1|ZHX3|LPIN3|EMILIN3|CHD6	0.3724	3	Copy Gain	3.14493073826678	0.0055	3	Copy Gain	2.86192933929172	TRUE
./derived_data/cna/seg/H8	chr7	8000001	9000000	GLCCI1|ICA1|CR624517|AX746880|NXPH1	0.3721	3	Copy Gain	2.9005050178011	-0.0353	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	148000001	149000000	CNTNAP2|NM_001126313|C7orf33|CR624471|CUL1|EZH2	0.3714	3	Copy Gain	2.8983038711463	-0.0564	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	49000001	50000000	VWC2|ZPBP	0.3709	3	Copy Gain	2.89673227728673	0.0022	1	Hemizygous Deletions	2.37028938139957	FALSE
./derived_data/cna/seg/H8	chr20	19000001	20000000	SLC24A3|LOC100130264|BC090059|DQ573663|RIN2	0.3687	3	Copy Gain	3.13016586432392	0.0853	3	Copy Gain	15.0996120458042	TRUE
./derived_data/cna/seg/H8	chr20	17000001	18000000	PCSK2|BFSP1|DSTN|RRBP1|BANF2|SNX5|SNORD17|C20orf72	0.3684	3	Copy Gain	3.12897037116326	0.0097	3	Copy Gain	3.48928156699339	TRUE
./derived_data/cna/seg/H8	chr7	111000001	112000000	LRRN3|IMMP2L|DOCK4|BC043243	0.368	3	Copy Gain	2.88762776603827	0.0129	1	Hemizygous Deletions	3.96849157457361	FALSE
./derived_data/cna/seg/H8	chr7	114000001	115000000	FOXP2|MDFIC	0.3675	3	Copy Gain	2.88605987159368	-0.055	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	2000001	3000000	AK090681|STK35|TGM3|TGM6|SNRPB|SNORD119|AK126717|ZNF343|TMC2|NOP56|SNORD110|SNORA51|SNORD86|SNORD56|SNORD57|IDH3B|EBF4|CPXM1|C20orf141|FAM113A|VPS16|PTPRA	0.3666	3	Copy Gain	3.12180263036007	-0.011	3	Copy Gain	0.414936764882636	TRUE
./derived_data/cna/seg/H8	chr7	41000001	42000000	INHBA|LOC285954|GLI3	0.3661	3	Copy Gain	2.88167265688616	-0.0119	1	Hemizygous Deletions	0.282267630420601	FALSE
./derived_data/cna/seg/H8	chr20	42000001	43000000	PTPRT|BC040166	0.3641	3	Copy Gain	3.11186225904572	0.075	3	Copy Gain	13.4817560082035	TRUE
./derived_data/cna/seg/H8	chr7	78000001	79000000	MAGI2|MGC34774	0.3634	3	Copy Gain	2.87322361326428	-0.0612	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	121000001	122000000	C7orf58|WNT16|FAM3C|PTPRZ1	0.3622	3	Copy Gain	2.86947355534955	-0.0302	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	16000001	17000000	ISPD|BC047638|SOSTDC1|ANKMY2|BZW2|TSPAN13|AGR2|AGR3	0.3622	3	Copy Gain	2.86947355534955	0.0019	1	Hemizygous Deletions	2.32565057846318	FALSE
./derived_data/cna/seg/H8	chr20	4000001	5000000	RNF24|SMOX|BC069037|ADRA1D|BC039673|PRNP|PRND|M8|RASSF2|SLC23A2	0.3611	3	Copy Gain	3.09995652861942	0.0733	3	Copy Gain	13.2158399934465	TRUE
./derived_data/cna/seg/H8	chr7	129000001	130000000	TNPO3|LOC286016|MAP2K2|TSPAN33|SMO|AHCYL2|FAM40B|BC035417|NRF1|DQ595899|DL232047|DM004436|UBE2H	0.3603	3	Copy Gain	2.86354233918661	-0.1054	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	147000001	148000000	CNTNAP2	0.3602	3	Copy Gain	2.86323038624164	-0.0414	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	13000001	14000000	SPTLC3|AY927515|ISM1|BC038745|TASP1|ESF1|C20orf7|AK025977|SEL1L2|MACROD2	0.3598	3	Copy Gain	3.09480506230364	-0.067	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr7	122000001	123000000	PTPRZ1|AASS|FEZF1|AK057037|CADPS2|RNF133|RNF148|TAS2R16	0.3569	3	Copy Gain	2.85294806013771	-0.1499	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	60000001	61000000	CDH26|C20orf197|CR590645|AK309218	0.3557	3	Copy Gain	3.07858850282491	0.0872	3	Copy Gain	15.3993154267441	TRUE
./derived_data/cna/seg/H8	chr20	10000001	11000000	AK124961|ANKRD5|SNAP25|MKKS|C20orf94|JAG1	0.3541	3	Copy Gain	3.07227258041895	-0.0427	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	11000001	12000000	BC043370|BTBD3	0.3538	3	Copy Gain	3.07108912457665	0.0056	3	Copy Gain	2.87684508220648	TRUE
./derived_data/cna/seg/H8	chr20	44000001	45000000	TOX2|JPH2|C20orf111|CR623134|BC036500|GDAP1L1|FITM2|R3HDML|NR2A1|BC071794|AF143870|HNF4A|C20orf62|TTPAL|SERINC3|PKIG|ADA|AK090842|WISP2|KCNK15|RIMS4|YWHAB|PABPC1L|TOMM34|AK057198|STK4	0.3527	3	Copy Gain	3.06675189134024	-0.0101	3	Copy Gain	0.547688688478109	TRUE
./derived_data/cna/seg/H8	chr20	18000001	19000000	OVOL2|CSRP2BP|ZNF133|BC043266|C20orf12|POLR3F|RBBP9|SEC23B|LOC388789|DTD1|HSPC072|LOC100270804|CR600291|C20orf79	0.3522	3	Copy Gain	3.06478151463705	-0.0239	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr7	18000001	19000000	PRPS1L1|HDAC9	0.3519	3	Copy Gain	2.83741352413148	-0.0348	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	70000001	71000000	AUTS2	0.3517	3	Copy Gain	2.83679326183555	0.0418	1	Hemizygous Deletions	8.34484560243604	FALSE
./derived_data/cna/seg/H8	chr7	105000001	106000000	LOC100216545|MLL5|AF520793|AF520792|SRPK2|PUS7|RINT1|EFCAB10|BC007100|ATXN7L1|FLJ23834	0.3502	3	Copy Gain	2.83214403442637	-0.0881	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	69000001	70000000	AUTS2	0.3487	3	Copy Gain	2.82749963840341	-0.0196	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	8000001	9000000	TMX4|AK097836|PLCB1	0.3471	3	Copy Gain	3.04472263022889	-0.0018	3	Copy Gain	1.77586788154472	TRUE
./derived_data/cna/seg/H8	chr20	47000001	48000000	EYA2|ZMYND8|hCG_2018772|BC047609|NCOA3|SULF2|BX648826	0.3446	3	Copy Gain	3.03491571271416	0.0124	3	Copy Gain	3.89354492743886	TRUE
./derived_data/cna/seg/H8	chr20	16000001	17000000	MACROD2|KIF16B|SNRPB2|OTOR	0.3435	3	Copy Gain	3.03060604981404	0.0161	3	Copy Gain	4.44876568365401	TRUE
./derived_data/cna/seg/H8	chr20	53000001	54000000	TSHZ2|AK056432|ZNF217|SUMO1P1|BCAS1	0.3424	3	Copy Gain	3.02629967161528	0.006	3	Copy Gain	2.93651839374576	TRUE
./derived_data/cna/seg/H8	chr20	38000001	39000000	KIAA0406|RPRD1B|TGM2|KIAA1755|AK055854|BPI|LBP|AX746690|LOC388796|SNORA71B|SNORA71A|SNORA71C|SNORA71D|SNHG11|RALGAPB|ADIG|SLC32A1|ACTR5|PPP1R16B|FAM83D|DHX35	0.3423	3	Copy Gain	3.02590834547934	0.0366	3	Copy Gain	7.55092307105925	TRUE
./derived_data/cna/seg/H8	chr20	52000001	53000000	ZFP64|TSHZ2	0.3394	3	Copy Gain	3.01457167872625	-0.01	3	Copy Gain	0.562444014895125	TRUE
./derived_data/cna/seg/H8	chr20	58000001	59000000	C20orf85|PPP4R1L|RAB22A|VAPB|AK123388|APCDD1L|AK091704|STX16|NPEPL1|BC007940|DM004486|GNAS1|GNAS|TH1L|CTSZ	0.3381	3	Copy Gain	3.00949711730445	0.0109	3	Copy Gain	3.66886077021019	TRUE
./derived_data/cna/seg/H8	chr7	11000001	12000000	PHF14|BC040327|THSD7A	0.3379	3	Copy Gain	2.79420215577845	-0.039	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	33000001	34000000	FKBP9|NT5C3|AX721280|RP9|BBS9|AK225487|AK025321|BMPER	0.3374	3	Copy Gain	2.79266663457286	-0.0415	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	33000001	34000000	SPAG4L|BPIL1|BPIL3|C20orf185|C20orf186|C20orf70|BASE|C20orf71|PLUNC|C20orf114|CDK5RAP1|SNTA1|CBFA2T2|NECAB3|C20orf144|C20orf134|E2F1|PXMP4|ZNF341|CHMP4B|RALY	0.3353	3	Copy Gain	2.99858281108399	0.0138	3	Copy Gain	4.10346101262348	TRUE
./derived_data/cna/seg/H8	chr20	15000001	16000000	MACROD2|AK125594	0.3352	3	Copy Gain	2.99819340606783	-0.0234	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	5000001	6000000	SLC23A2|C20orf30|PCNA|CDS2|BC015432|PROKR2|AX746654|BC048109|LOC643406|LOC149837|RP5-1022P6.2|C20orf196|CHGB|TRMT6|MCM8	0.3349	3	Copy Gain	2.99702535295528	-0.0155	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	43000001	44000000	PTPRT|SFRS6|L3MBTL|SGK2|IFT52|MYBL2|GTSF1L|TOX2	0.3333	3	Copy Gain	2.99079983683595	0.0433	3	Copy Gain	8.57439400650996	TRUE
./derived_data/cna/seg/H8	chr20	54000001	55000000	BCAS1|CYP24A1|PFDN4|DOK5	0.3328	3	Copy Gain	2.98885577854808	0.0297	3	Copy Gain	6.50185704710674	TRUE
./derived_data/cna/seg/H8	chr20	56000001	57000000	CBLN4|MC3R|C20orf108|AURKA|CSTF1|CASS4|C20orf43|GCNT7|C20orf107|TFAP2C	0.3327	3	Copy Gain	2.98846704773508	0.0444	3	Copy Gain	8.74288125334183	TRUE
./derived_data/cna/seg/H8	chr7	80000001	81000000	GNAI1|GNAT3|CD36|SEMA3C	0.3327	3	Copy Gain	2.7782587180386	-0.0682	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr7	138000001	139000000	CREB3L2|AKR1D1|DQ587956|TRIM24|SVOPL|ATP6V0A4|TMEM213|KIAA1549	0.3314	3	Copy Gain	2.77428182957422	-0.0826	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	9000001	10000000	PLCB4|C20orf103|PAK7|AX747070	0.3309	3	Copy Gain	2.98147449868736	0.039	3	Copy Gain	7.91699328950023	TRUE
./derived_data/cna/seg/H8	chr7	66000001	67000000	ASL|CRCP|TPST1|NCRNA00174|LOC493754|KCTD7|LOC402538|RABGEF1|LOC729156|C7orf42|SBDS|TYW1	0.3297	3	Copy Gain	2.76908668730219	-0.0777	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	61000001	62000000	CDH4|AK097866|AK025855|TAF4	0.3281	3	Copy Gain	2.97061452636135	0.0655	3	Copy Gain	11.999763801334	TRUE
./derived_data/cna/seg/H8	chr20	14000001	15000000	MACROD2|FLRT3|CR596518	0.3269	3	Copy Gain	2.96596670082617	-0.1151	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr7	101000001	102000000	MUC12|MUC17|TRIM56|SERPINE1|AP1S1|VGF|C7orf52|MOGAT3|PLOD3|ZNHIT1|CLDN15|FIS1|AK091729|BC032716|RABL5|EMID2|BC027906|MYL10|CUX1	0.3268	3	Copy Gain	2.76023850216777	0.0349	1	Hemizygous Deletions	7.29199153862984	FALSE
./derived_data/cna/seg/H8	chr7	71000001	72000000	WBSCR17|CALN1	0.3251	3	Copy Gain	2.75505989810768	0.0164	1	Hemizygous Deletions	4.49384602187083	FALSE
./derived_data/cna/seg/H8	chr7	98000001	99000000	LMTK2|BHLHA15|TECPR1|BRI3|BAIAP2L1|hCG_2023280|NPTX2|TMEM130|TRRAP	0.3236	3	Copy Gain	2.75049560641207	-0.0623	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr20	3000001	4000000	PTPRA|GNRH2|MRPS26|OXT|AVP|AK097516|UBOX5|FASTKD5|ProSAPiP1|DDRGK1|ITPA|SLC4A11|C20orf194|ATRN|GFRA4|ADAM33|AX748440|SIGLEC1|HSPA12B|C20orf27|SPEF1|CENPB|CDC25B|BC042140|C20orf29|MAVS|BC012193|PANK2|DM004192|RNF24	0.3231	3	Copy Gain	2.95127406527089	-0.0817	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	20000001	21000000	RIN2|NAT5|CRNKL1|C20orf26|INSM1|AK026194|RALGAPA2	0.3197	3	Copy Gain	2.93816078650584	0.0121	3	Copy Gain	3.84858940534751	TRUE
./derived_data/cna/seg/H8	chr20	55000001	56000000	CBLN4	0.3195	3	Copy Gain	2.93739037915473	-0.0036	3	Copy Gain	1.50891542292243	TRUE
./derived_data/cna/seg/H8	chr20	49000001	50000000	ARFGEF2|CSE1L|STAU1|DDX27|ZNFX1|C20orf199|SNORD12C|SNORD12B|SNORD12|AK055386|KCNB1|PTGIS|B4GALT5|SLC9A8|SPATA2|RNF114|SNAI1	0.3166	3	Copy Gain	2.9262314660266	-0.0954	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	7000001	8000000	BC043288|HAO1|TMX4	0.3162	3	Copy Gain	2.92469406516956	0.0709	3	Copy Gain	12.8409621894131	TRUE
./derived_data/cna/seg/H8	chr20	51000001	52000000	KCNG1|NFATC2|ATP9A|SALL4	0.3144	3	Copy Gain	2.91778103381931	0.0491	3	Copy Gain	9.46423015530965	TRUE
./derived_data/cna/seg/H8	chr20	62000001	63000000	TAF4|LSM14B|PSMA7|SS18L1|GTPBP5|HRH3|AK126744|OSBPL2|ADRM1|LAMA5|RPS21|CABLES2|C20orf151|GATA5|C20orf200|C20orf166|DM004122|SLCO4A1|LOC100135777|NTSR1|AX747649|BC141903|C20orf20|OGFR|COL9A3|TCFL5|DPH3B|DIDO1|C20orf11|SLC17A9	0.3134	3	Copy Gain	2.91394418612654	0.0384	3	Copy Gain	7.82541863535643	TRUE
./derived_data/cna/seg/H8	chr20	37000001	38000000	RBL1|C20orf132|RPN2|GHRH|MANBAL|SRC|BLCAP|NNAT|CTNNBL1|VSTM2L|KIAA0406|AK123872	0.2917	3	Copy Gain	2.83133626586901	0.031	3	Copy Gain	6.69912375648313	TRUE
./derived_data/cna/seg/H8	chr20	32000001	33000000	C20orf160|HCK|TM9SF4|TSPYL3|PLAGL2|POFUT1|KIF3B|ASXL1|C20orf112|LOC284804|LOC149950|LOC284805|COMMD7|DNMT3B|MAPRE1|EFCAB8|SPAG4L	0.2882	3	Copy Gain	2.81812838832983	0.0149	3	Copy Gain	4.26853804348167	TRUE
./derived_data/cna/seg/H8	chr20	35000001	36000000	MYH7B|TRPC4AP|EDEM2|PROCR|MMP24|EIF6|FAM83C|UQCC|GDF5OS|GDF5|CEP250|C20orf173|ERGIC3|FER1L4|SPAG4|CPNE1|RBM12|NFS1|ROMO1|RBM39|PHF20|SCAND1|C20orf152	0.2758	3	Copy Gain	2.77159178125675	-0.0992	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr20	34000001	35000000	RALY|EIF2S2|ASIP|AHCY|ITCH|DYNLRB1|MAP1LC3A|PIGU|TP53INP2|NCOA6|HMGB3L1|GGT7|ACSS2|GSS|MYH7B	0.2466	3	Copy Gain	2.66357268617569	-0.034	3	Copy Gain	0.015625	TRUE
./derived_data/cna/seg/H8	chr11	10000001	11000000	SBF2|ADM|EF537580|AMPD3|DQ597482|DQ582265|RNF141|LOC100129827|LYVE1|MRVI1|CTR9|EIF4G2|SNORD97|ZBED5|BC014360|AK056982	0.1969	2	Copy Neutral	2.3816010374343	-0.0245	3	Copy Gain	0.015625	FALSE
./derived_data/cna/seg/H8	chr2	194000001	195000000	BC038548	0.1968	2	Copy Neutral	2.38132248895705	0.0211	1	Hemizygous Deletions	5.20132987947104	FALSE
./derived_data/cna/seg/H8	chr1	105000001	106000000	BC043293	0.1931	2	Copy Neutral	2.37102975672516	0.0524	2	Copy Neutral	9.97211526423519	TRUE
./derived_data/cna/seg/H8	chr6	13000001	14000000	PHACTR1|AX747210|TBC1D7|AK127555|GFOD1|C6orf114|SIRT5|NOL7|RANBP9|BX640678|CCDC90A|RNF182	0.1905	2	Copy Neutral	2.36381280178392	-0.0798	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr5	105000001	106000000	CR610784|RAB9P1	0.1892	2	Copy Neutral	2.36020919873601	0.0669	1	Hemizygous Deletions	12.2175500283781	FALSE
./derived_data/cna/seg/H8	chr4	115000001	116000000	NDST4	0.1766	2	Copy Neutral	2.32544971275811	0.0763	1	Hemizygous Deletions	13.6853150786212	FALSE
./derived_data/cna/seg/H8	chr4	161000001	162000000	CR595965|FSTL5	0.1752	2	Copy Neutral	2.32160625366744	0.0207	1	Hemizygous Deletions	5.14102871589623	FALSE
./derived_data/cna/seg/H8	chr16	56000001	57000000	LOC283856|GNAO1|DKFZP434H168|AMFR|NUDT21|OGFOD1|BBS2|MT4|MT3|MT2A|MTF|MT1E|MT1M|MTB|MT1A|MTM|MT1B|MT1F|MT1G|MT1H|MT1IP|MT1X|NUP93|DM004413|SLC12A3|HERPUD1|CETP|NLRC5	0.1738	2	Copy Neutral	2.31776652248364	0.0439	2	Copy Neutral	8.66628021553535	TRUE
./derived_data/cna/seg/H8	chr2	185000001	186000000	BC039382|FSIP2|DKFZp686E07118	0.1734	2	Copy Neutral	2.31667014064262	0.0301	1	Hemizygous Deletions	6.56253556471999	FALSE
./derived_data/cna/seg/H8	chr12	86000001	87000000	MGAT4C	0.1711	2	Copy Neutral	2.31037184079356	0.0521	2	Copy Neutral	9.92589587038849	TRUE
./derived_data/cna/seg/H8	chr5	27000001	28000000	CDH9|CQ819111	0.1707	2	Copy Neutral	2.30927750890945	0.0268	1	Hemizygous Deletions	6.06244056673718	FALSE
./derived_data/cna/seg/H8	chr2	184000001	185000000	ZNF804A	0.1688	2	Copy Neutral	2.30408357393707	0.0266	1	Hemizygous Deletions	6.03216852805579	FALSE
./derived_data/cna/seg/H8	chr5	29000001	30000000	AK098570	0.1658	2	Copy Neutral	2.29589653821863	0.0645	1	Hemizygous Deletions	11.844331552271	FALSE
./derived_data/cna/seg/H8	chr1	37000001	38000000	GRIK3|ZC3H12A|MEAF6|SNIP1|DNALI1|GNL2|RSPO1|C1orf109|CDCA8|EPHA10|MANEAL|YRDC|C1orf122|MTF1|INPP5B|SF3A3|FHL3	0.1632	2	Copy Neutral	2.28881486512377	0.0893	2	Copy Neutral	15.7310260672935	TRUE
./derived_data/cna/seg/H8	chr8	113000001	114000000	CSMD3	0.1617	2	Copy Neutral	2.28473508615064	0.0511	2	Copy Neutral	9.7719006189518	TRUE
./derived_data/cna/seg/H8	chr12	49000001	50000000	PRKAG1|CR591575|MLL2|RHEBL1|DQ589802|DHH|LMBR1L|KIAA1174|TUBA1B|TUBA1A|TUBA1C|PRPH|TROAP|C1QL4|DNAJC22|SPATS2|KCNH3|MCRS1|FAM186B|PRPF40B|FMNL3|TMBIM6|NCKAP5L|LOC100286844|BCDIN3D|FAIM2|LOC283332|BC034605|AQP2|AQP5|AQP6|RACGAP1	0.1606	2	Copy Neutral	2.28174594300419	-0.0485	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/H8	chr2	43000001	44000000	CR600703|ZFP36L2|MGC40574|THADA|PLEKHH2|LOC728819|DYNC2LI1|ABCG5|ABCG8|LRPPRC	0.1605	2	Copy Neutral	2.28147431571479	-0.0387	1	Hemizygous Deletions	0.015625	FALSE
./derived_data/cna/seg/H8	chr8	39000001	40000000	ADAM9|ADAM32|tMDC|ADAM18|ADAM2|IDO1|IDO2	0.158	2	Copy Neutral	2.274689748901	0.0353	2	Copy Neutral	7.35288915841365	TRUE
./derived_data/cna/seg/H8	chr4	134000001	135000000	PABPC4L|BC032916	0.1578	2	Copy Neutral	2.27414749127772	0.0199	1	Hemizygous Deletions	5.02047653425754	FALSE
./derived_data/cna/seg/H8	chr3	197000001	198000000	MFI2|BC032042|DLG1|BC039329|BDH1|LOC220729|AK128818|KIAA0226|FYTTD1|LRCH3|IQCG|RPL35A|LMLN	0.1576	1	Hemizygous Deletions	2.27360530882209	-0.102	1	Hemizygous Deletions	0.015625	TRUE
./derived_data/cna/seg/H8	chr6	31000001	32000000	HCG22|C6orf15|PSORS1C1|CDSN|PSORS1C2|CCHCR1|TCF19|POU5F1|PSORS1C3|HCG27|HLA-C|MICA|HCP5|HCG26|MICB|MCCD1|BAT1|SNORD117|ATP6V1G2|NFKBIL1|LTA|TNF|LTB|LST1|NCR3|AIF1|BAT2|SNORA38|BAT3|APOM|C6orf47|BAT4|CSNK2B|LY6G5B|LY6G5C|BAT5|PP199|LY6G6F|G6E|LY6G6C|C6orf25|DDAH2|CLIC1|MSH5|C6orf26|C6orf27|VARS|LSM2|HSPA1L|HSPA1A|HSPA1B|C6orf48|SNORD48|SNORD52|NEU1|SLC44A4|EHMT2|ZBTB12|CFB|RDBP|SKIV2L|DOM3Z|STK19|C4A	0.156	2	Copy Neutral	2.26927055396272	0.032	1	Hemizygous Deletions	6.85098838296811	FALSE
./derived_data/cna/seg/H8	chr8	83000001	84000000	BC038578	0.1535	2	Copy Neutral	2.26250711634422	-0.0377	2	Copy Neutral	0.015625	TRUE
./derived_data/cna/seg/H8	chr2	236000001	237000000	AK000798|AGAP1|GBX2|ASB18|IQCA1|CXCR7	0.1529	2	Copy Neutral	2.26088563452794	0.0294	1	Hemizygous Deletions	6.45635919814671	FALSE
./derived_data/cna/seg/H8	chr3	163000001	164000000	BC073807|LOC647107	0.1517	2	Copy Neutral	2.2576446932604	0.0315	1	Hemizygous Deletions	6.77504291165853	FALSE
./derived_data/cna/seg/H8	chr8	112000001	113000000	CSMD3	0.1498	2	Copy Neutral	2.25251871289791	0.039	2	Copy Neutral	7.91699328950023	TRUE
./derived_data/cna/seg/H8	chr8	77000001	78000000	AL832262|PXMP3	0.1487	2	Copy Neutral	2.24955412414649	0.0154	2	Copy Neutral	4.34361467585039	TRUE
./derived_data/cna/seg/H8	chr12	85000001	86000000	TSPAN19|LRRIQ1|ALX1|RASSF9|NTS|MGAT4C	0.1462	2	Copy Neutral	2.24282482291187	0.0457	2	Copy Neutral	8.94216824030196	TRUE
